32491.0344827586	0.44701986754968
28988.1355932203	0.465181547097
29104.0677966102	0.467521576575
27218.6440677966	0.48197272557444
26671.5254237288	0.4827086590155
24117.9661016949	0.52622701973352
23690.8474576271	0.52798763736264
21614.2372881356	0.5504846146608
21360	0.53989716244524
19263.0508474576	0.56065885334178
17707.1186440678	0.6168159889731
14843.3898305085	0.65771444231298
1780.67796610169	2.70702455739576
16045.4237288135	0.6426670046901
17190.5084745763	0.59985802177002
16152.2033898305	0.63086318705532
17703.0508474576	0.60661764705882
16087.1186440678	0.6485871420444
15328.4745762712	0.64884230080278
15026.4406779661	0.6497022198159
14380.6779661017	0.67887702425574
12922.3728813559	0.70827103171482
12663.0508474576	0.72277545775782
11515.9322033899	0.75238431649596
11533.2203389831	0.7565470417071
10161.3559322034	0.81064851881508
9496.27118644068	0.84172199614482
7777.62711864408	0.92573221757322
1061.69491525424	3.04597701149424
9022.37288135592	0.84535617673578
9232.88135593218	0.81947351029848
8683.72881355932	0.90642932427684
9379.3220338983	0.85221728287974
8587.11864406782	0.8810990052108
8382.7118644068	0.88802620405194
7957.62711864408	0.93546325878594
7660.6779661017	0.96375945838314
7138.98305084748	0.98290598290596
6860.33898305082	0.97835754521196
6533.89830508476	0.9992217898833
6436.27118644068	1.06177911202404
5668.47457627118	1.1302475780409
5297.28813559322	1.14033403724322
4413.5593220339	1.27188940092168
571.525423728814	5.12455516014234
4836.61016949152	1.14802354920102
5057.28813559322	1.20651518198274
4818.30508474576	1.25369354157876
9191.59663865547	1.71146461876032
8210.42016806723	1.85703758290344
7902.85714285715	1.92930968482836
7117.31092436975	2.02323604420512
6761.34453781513	1.96868008948548
6029.24369747899	2.22779729051676
5729.74789915967	2.25976768743396
5077.31092436975	2.4309831181728
4910.9243697479	2.29158110882952
4045.71428571428	2.69192422731804
3565.71428571428	2.98642533936648
3111.93277310924	2.99416720674012
358.991596638655	15.8426966292134
3061.51260504202	3.32015810276676
3130.08403361345	3.17010309278352
2948.57142857143	3.20109439124484
2851.76470588235	3.30975954738336
2536.13445378151	3.62624254473168
2545.21008403361	3.75594294770208
2283.02521008403	3.81625441696116
2019.8319327731	4.13379930104844
1878.65546218488	3.99355877616744
1693.10924369748	4.14532459797504
1436.97478991597	4.8
1401.68067226891	5.35251798561156
1198.99159663866	5.5508830950378
1250.42016806723	5.61290322580644
941.848739495798	7.7087794432548
148.235294117647	26.938775510204
977.142857142857	7.0588235294118
1086.05042016807	6.57381615598884
941.848739495798	7.45182012847968
