57.7435	0.067063490944	0.07525064
56.0521	0.072215873879	0.0747389
54.3182	0.066462396363	0.07575888
52.6004	0.085544127263	0.07809412
50.763	0.079042369371	0.07688572
48.8791	0.082593178752	0.07811405
46.939	0.0817481868	0.07961866
44.9183	0.084280283144	0.08073624
42.8349	0.080136596736	0.07917765
40.6522	0.081946857954	0.07925033
38.3684	0.07983148474	0.0782902
35.985	0.08240303088	0.07895876
33.4488	0.080296316415	0.07931009
30.8173	0.075555518464	0.07229043
27.9224	0.06730920728	0.06465717
