44468.40148	473.7048168
41774.91932	458.4765628
38337.52976	433.3123548
39118.56468	452.05741
37516.4362	432.9557352
37344.64	437.4436056
37842.60472	440.6960632
36977.76148	429.3830256
36092.02044	420.811128
34771.60516	428.5210592
32994.53224	401.21062
32069.81816	407.9880208
30414.49528	391.7148768
27219.08596	380.6216732
23374.75924	359.073056
993.427132	124.5139776
24215.23076	353.400796
22781.37028	343.4436728
20609.51892	315.1160264
21099.993	348.0683288
20263.70104	316.2933596
19860.99772	304.554224
20453.35536	326.3595856
20056.46	318.620886
19184.12612	297.8240468
18354.83628	316.4127756
17935.95752	286.3606536
17410.47284	309.249444
16229.4486	296.3839984
14624.55184	270.3887636
12685.83308	248.0422304
383.2189712	47.524854
12643.60324	239.0350072
11880.31788	227.9722004
10725.61944	230.250332
11477.506	263.1217572
10642.951	225.625676
10682.35828	221.3413556
10832.22536	230.6172648
10672.42504	234.1324376
10678.5044	242.476902
9838.25	223.9923908
9598.65808	222.5680836
9632.58308	228.3022228
8762.52896	220.8360088
7926.29128	189.4990792
7063.4564	205.63978
452.5367024	137.8239764
11933.04992	231.1428064
10918.06848	233.8234272
9874.126944	227.071856
9199.50064	199.137664
8760.332064	193.4446624
8128.12	181.4053472
8420.73232	204.5193216
7688.35936	186.4062464
7719.636672	198.7262816
7359.110528	221.161424
6601.2584	180.901072
6141.581952	178.8278272
5676.627968	172.8683968
4903.882368	162.5797536
3929.967712	124.7580928
121.9263936	79.91577792
3739.721216	141.6901024
3471.567264	135.9950592
3266.682496	141.9289696
2951.408416	137.736544
2856.259648	135.9052288
2691.757728	116.67744
2642.065184	117.8707552
2755.95584	145.2925056
2365.673376	98.13389344
2068.773696	100.62035808
1818.677696	82.76758688
1804.805024	95.70745184
1746.017152	93.24119904
1577.299328	113.8579904
1342.923648	94.89805952
79.9750864	38.25886944
1222.479456	84.887176
1122.859584	95.41958624
1099.769088	90.29220992
867.1154976	64.48505888
849.2862048	62.67324096
635.1968832	81.8252864
318.8356512	49.45765792
1.576952256	3.82350848
25.23580928	28.8513808
41.5149152	26.8536752
9.85296576	14.88448896
8.731729248	11.07812992
20.27564	24.28462784
16.71692704	27.6192752
8.315477632	5.903858048
5.969158624	6.29236432
