0	0	0
1000000	0	0
2000000	0	0
3000000	0	0
4000000	0	0
5000000	1.0291525574739E-05	0
6000000	1.97479995E-05	0
7000000	2.66938476E-05	0
8000000	3.48654336E-05	0
9000000	3.97683852E-05	0
10000000	4.2219861E-05	0
11000000	4.527040938897E-05	0
12000000	4.695921744828E-05	0
13000000	4.864802550759E-05	0
14000000	5.033681994759E-05	0
15000000	5.202558714897E-05	0
16000000	5.391318265704E-05	0
17000000	5.596009685349E-05	0
18000000	5.783401857432E-05	0.00010000018507
19000000	0.000427400267569	0.013452066369143
20000000	0.00215920765691	0.02689998815
21000000	0.007806174064993	0.033559755282244
22000000	0.013392873971394	0.040432977208
23000000	0.018919307376111	0.04770937120425
24000000	0.02736380535027	0.05450993237
25000000	0.035615784054465	0.062031061922585
26000000	0.043675243488695	0.06913679791
27000000	0.05154218365296	0.074248896225
28000000	0.058701306667182	0.07909982792
29000000	0.065680238330222	0.0818290888625
30000000	0.07247897864208	0.08440004138
31000000	0.075190458115609	0.085877119328
32000000	0.077823807378557	0.087260657076
33000000	0.080379026430923	0.088550654624
34000000	0.082856115272707	0.089747111972
35000000	0.08525507390391	0.09085002912
36000000	0.08565908968629	0.0908653406544
37000000	0.086044830529822	0.0908432964096
38000000	0.086412296434506	0.0907838963856
39000000	0.086761487400342	0.0906871405824
40000000	0.08709240342733	0.090553029
41000000	0.086595781449821	0.0901741661296
42000000	0.086095952193972	0.0897771179664
43000000	0.085592915659783	0.0893618845104
44000000	0.085086671847254	0.0889284657616
45000000	0.084577220756385	0.08847686172
46000000	0.084064562387176	0.088085078616
47000000	0.083548696739627	0.08768148956
48000000	0.083029623813738	0.087266094552
49000000	0.082507343609509	0.086838893592
50000000	0.08198185612694	0.08639988668
51000000	0.080688192862212	0.0858874859012
52000000	0.079404782583629	0.0853711777508
53000000	0.078131625291191	0.0848509622288
54000000	0.076868720984899	0.0843268393352
55000000	0.075616069664753	0.08379880907
56000000	0.074373671330751	0.0832668714332
57000000	0.073141525982895	0.0827310264248
58000000	0.071919633621185	0.0821912740448
59000000	0.07070799424562	0.0816476142932
60000000	0.0695066078562	0.08110004717
61000000	0.068582494133065	0.0805696175305
62000000	0.067664249436454	0.08003927964
63000000	0.066751873766366	0.0795090334985
64000000	0.065845367122802	0.078978879106
65000000	0.064944729505763	0.0784488164625
66000000	0.064049960915246	0.077918845568
67000000	0.063161061351254	0.0773889664225
68000000	0.062278030813786	0.076859179026
69000000	0.061400869302841	0.0763294833785
70000000	0.06052957681842	0.07579987948
71000000	0.059541396214271	0.075262522417
72000000	0.05856128852783	0.074726803984
73000000	0.057589253759098	0.074192724181
74000000	0.056625291908074	0.073660283008
75000000	0.055669402974758	0.073129480465
76000000	0.05472158695915	0.072600316552
77000000	0.05378184386125	0.072072791269
78000000	0.052850173681058	0.071546904616
79000000	0.051926576418575	0.071022656593
80000000	0.0510110520738	0.0705000472
81000000	0.050474374008149	0.0700331179459
82000000	0.049939993960558	0.0695677274056
83000000	0.049407911931027	0.0691038755791
84000000	0.048878127919556	0.0686415624664
85000000	0.048350641926145	0.0681807880675
86000000	0.047825453950794	0.0677215523824
87000000	0.047302563993503	0.0672638554111
88000000	0.046781972054272	0.0668076971536
89000000	0.046263678133101	0.0663530776099
90000000	0.04574768222999	0.06589999678
91000000	0.045288666703553	0.065433136416
92000000	0.044831880965096	0.064967802132
93000000	0.044377325014619	0.064503993928
94000000	0.043924998852122	0.064041711804
95000000	0.043474902477605	0.06358095576
96000000	0.043027035891068	0.063121725796
97000000	0.042581399092511	0.062664021912
98000000	0.042137992081934	0.062207844108
99000000	0.041696814859337	0.061753192384
100000000	0.04125786742472	0.06130006674
